Category,Model,seed,wape,r2
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,1,38.45297562580731,-0.024505891139653402
Jumbo Bags & Shoppers,Linear Regression,1,28.355777927175,0.48683826650966033
Jumbo Bags & Shoppers,Random Forest,1,45.369771520385335,-0.010117647947905928
Jumbo Bags & Shoppers,XGBoost,1,48.12006138070542,-0.1776364249319924
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,2,44.9039242579597,-0.05466365901340775
Jumbo Bags & Shoppers,Linear Regression,2,31.91426539352948,0.5329514719868884
Jumbo Bags & Shoppers,Random Forest,2,28.718377565015913,0.6387576567134521
Jumbo Bags & Shoppers,XGBoost,2,31.173281229778755,0.5347407405632583
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,3,45.11671524698983,-0.31906701902934387
Jumbo Bags & Shoppers,Linear Regression,3,22.717157486666917,0.6957493636779243
Jumbo Bags & Shoppers,Random Forest,3,38.24874466812,0.20313279678364127
Jumbo Bags & Shoppers,XGBoost,3,37.46482372879604,0.23150210918008973
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,4,39.16360210315169,-0.13142405601811258
Jumbo Bags & Shoppers,Linear Regression,4,36.964461502229724,0.04852341098781432
Jumbo Bags & Shoppers,Random Forest,4,34.99000850986233,0.1952585851199059
Jumbo Bags & Shoppers,XGBoost,4,35.23882238769902,0.15243158213452146
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,5,33.07532708375119,0.2866095208160666
Jumbo Bags & Shoppers,Linear Regression,5,28.857393094347835,0.5857323592979045
Jumbo Bags & Shoppers,Random Forest,5,30.366289411989065,0.5751058140199339
Jumbo Bags & Shoppers,XGBoost,5,30.666356182575967,0.5656171482537364
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,6,37.79718087136703,0.12573328851529464
Jumbo Bags & Shoppers,Linear Regression,6,27.414164889699805,0.5500320852962697
Jumbo Bags & Shoppers,Random Forest,6,43.68360631713835,0.19278594809152305
Jumbo Bags & Shoppers,XGBoost,6,47.504242041540145,0.02078688677040852
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,7,44.81887432408012,-0.34888063170560946
Jumbo Bags & Shoppers,Linear Regression,7,23.512686484766757,0.6735683486704378
Jumbo Bags & Shoppers,Random Forest,7,32.870002710629834,0.25966242822242247
