Category,Model,seed,wape,r2
Jumbo Bags & Shoppers,Random Forest,5,32.90346602805863,0.5534036568561569
Jumbo Bags & Shoppers,XGBoost,5,31.94145504592163,0.5887387685210584
Jumbo Bags & Shoppers,TabFM,5,30.66684793516245,0.5316674985358623
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,6,41.23946524277261,0.1027380424527009
Jumbo Bags & Shoppers,Linear Regression,6,33.341188633105354,0.5221094243162689
Jumbo Bags & Shoppers,Random Forest,6,44.73931415326785,0.30199517677333376
Jumbo Bags & Shoppers,XGBoost,6,43.640566230359404,0.29575412652027233
Jumbo Bags & Shoppers,TabFM,6,33.669854382171565,0.4313847041359531
Jumbo Bags & Shoppers,7-Day Rolling Sum Baseline,7,37.969679159806816,-0.1469037742940731
Jumbo Bags & Shoppers,Linear Regression,7,27.62570236898047,0.41346364093981147
Jumbo Bags & Shoppers,Random Forest,7,29.07451530826431,0.34422815930000494
Jumbo Bags & Shoppers,XGBoost,7,33.84279234046914,0.2401561876042222
Jumbo Bags & Shoppers,TabFM,7,30.547872160586877,0.36856313476218416
