Category,Model,seed,wape,r2
Cake Cases & Baking Accessories,Random Forest,7,27.6461761340911,-0.3643208662434485
Cake Cases & Baking Accessories,XGBoost,7,31.651625509804703,-0.6627678229916789
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,8,58.02726688879023,-2.609140456487163
Cake Cases & Baking Accessories,Linear Regression,8,26.200143975375273,0.16931916109340117
Cake Cases & Baking Accessories,Random Forest,8,26.98992685439413,0.21292988716110495
Cake Cases & Baking Accessories,XGBoost,8,25.867931849884485,0.1960521846222233
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,9,29.31090823271219,-1.090436442270533
Cake Cases & Baking Accessories,Linear Regression,9,28.318946096197113,-0.8140037336059576
Cake Cases & Baking Accessories,Random Forest,9,24.99671006184519,-0.32829758876865456
Cake Cases & Baking Accessories,XGBoost,9,24.600634663783598,-0.3774499384628778
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,10,56.54753806708178,-1.0019243183706825
Cake Cases & Baking Accessories,Linear Regression,10,35.14338895670241,0.243886490163708
Cake Cases & Baking Accessories,Random Forest,10,38.94217728010046,0.04554510041725113
Cake Cases & Baking Accessories,XGBoost,10,40.67062801895832,-0.19504652683723034
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,11,30.86163086163086,-1.0932345297531776
Cake Cases & Baking Accessories,Linear Regression,11,28.753521958669626,-0.4757801345071395
Cake Cases & Baking Accessories,Random Forest,11,21.997945747945746,0.07480366527752347
Cake Cases & Baking Accessories,XGBoost,11,23.389741193696274,-0.2308472886427575
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,12,35.4795702297859,0.031567204708963015
Cake Cases & Baking Accessories,Linear Regression,12,37.51630641055688,-0.42000744285473846
Cake Cases & Baking Accessories,Random Forest,12,50.82352924700584,-0.9343183611426478
Cake Cases & Baking Accessories,XGBoost,12,48.84444106755983,-0.8618119483275148
Cake Cases & Baking Accessories,7-Day Rolling Sum Baseline,13,48.344067920661644,-1.0927912935216932
Cake Cases & Baking Accessories,Linear Regression,13,29.36162293872601,-0.04793111659153859
Cake Cases & Baking Accessories,Random Forest,13,34.72323519724804,-0.051640243027901045
Cake Cases & Baking Accessories,XGBoost,13,33.23103887902376,-0.23964165726027464
